pair_id,name_1,name_2,is_duplicate
18101,Dip Plc,"Beijing Jia Qi Rui Jia Trading Co., Ltd.",0
18102,Mitre Sports International Ltd.,Limonta Sport Sudamerica S.A.,0
18103,GEORG BOERNER,soprema Soprema sas,0
18104,"Nanjing Dongzhan Beihua New Materials Technology Co., Ltd.","Shan Dong Heritage Highway Materials Technologies Co., Ltd.",0
18105,Zenith Rubber Industries Middle East Llc,Hayward Industries,0
18106,Afi International Inc.,Bhaye Noorani Saib,0
18107,I B International,I.T.I. (Uk) Ltd.,0
18108,Zeon Produtos Quimicos Do Brasil Ltda,Productos Rivial Sa Cv,0
18109,Acme Imp. Co.,Imes P Corp,0
18110,Rms Enterprise,Angad Enterprises,0
18111,"The Shamrock Gift Co., Ltd.",C V International Inc.,0
18112,"Omfa Rubbers Pvt., Ltd.",Lalan Rubbers Private Ltd.,0
18113,Bruckman Rubber Co.,"Shengbao Hardware Plastics & Rubber (Shenzhen) Co., Ltd.",0
18114,Madrigal Sports (Pvt) Ltd.,S.C. Sports,0
18115,Samad Rubber Works (Pvt) Ltd.,"Shengbao Hardware Plastics & Rubber (Shenzhen) Co., Ltd.",0
18116,Kapoor Industries,Indupro Llc,0
18117,Alin Imp. S.A.S.,Linia,0
18118,Enigma Enterprise,Sahil Enterprises,0
18119,"Guangzhou Fanyu Dongtai Plastic Co., Ltd.",Orion Plastics Inc.,0
18120,Wel Logistics Inc.,Copa Logistica International Ltda Me,0
18121,B & M Logistica International,"Qingdao Hongdan Logistic Co., Ltd.",0
18122,DRAGON POLAND Sp. z o.o. Sp.K.,ORLEN ASFALT,0
18123,Probandas International S.A. De C.V.,D S International,0
18124,Commscope Technologies Llc,Suptec S A,0
18125,"Samson Manufacuturing Pvt., Ltd.",Maniar Corporation,0
18126,Topen,Muhammad Sarwar Loom Store,0
18127,G.P. (Pvt) Ltd.,Cargo World Llc,0
18128,Fcc Logistics Inc.,Masterline Logistics Caribean Srl,0
18129,Technical Industrial Supply Llc,"Enzoy Industrial Co., Ltd.",0
18130,Denrox Bless International Trading,Ideal Trading Co.,0
18131,Alfa Srl,"Dalian Rongxin Garment Co., Ltd.",0
18132,S K International,Ceat Kelani International Tyres,0
18133,Aim International,Representaciones Globoland Colombia S.A.S.,0
18134,D S International,"Guangzhou Pakon Sports Medicine Co., Ltd.",0
18135,S.R. International,Ups Scs,0
18136,Kami Corp.,Maquilas Teta Kawi Sa De Cv,0
18137,"Rishiroop Polymers Pvt., Ltd.",Polylex Inc.,0
18138,Myshoes Se,"Ruian Ceprei Shoes Co., Ltd.",0
18139,Smiths Detection Veecon Systems Private Ltd.,Sim International Inc.,0
18140,Sarsanwala Trading Co Llc,"Ralhum Trading Co. Pvt., Ltd.",0
18141,Fgn Global Logistics Inc.,"Gti International Pvt., Ltd.",0
18142,Pt Pakerin,Rhino,0
18143,"Haiko Logistics India Pvt., Ltd.",Jtl Logistics Usa Inc.,0
18144,"Sunfix Plast Pvt., Ltd.","Dongguan Yixin Plastic Product Co., Ltd.",0
18145,Termcotank S.A.,Ziylan Taban San.Tic.A.S.,0
18146,Kratonpolymersu.S.Llc.,A S International,0
18147,"Shanghai Shiji Hadi Furniture Mfg. Co., Ltd.","Shanghai Haizhige Furniture Co., Ltd.",0
18148,"Zhangzhou Yang Sheng Plastic Co., Ltd.",D S International,0
18149,Arrow Head Electrical Products Inc.,"Weifang Shunfuchang Rubber & Plastic Products Co., Ltd.",0
18150,"Shanghai Kaijin Warehousing Co., Ltd.",Faj International,0
18151,BASF Central Asia LLP,PARKER KAWAKAMI,0
18152,ООО ASIA PHARM PACK,Zaklady Chemiczne BOCHEM Sp. z.o.o.,0
18153,"Vee Rubber International Co., Ltd.",Synthetic Grass & Rubber Surfaces A,0
18154,Rm.3408 China Mercha Hon (Hk),Uci Inc.,0
18155,"Darshnik Marketing And Services Pvt., Ltd.",Snf,0
18156,Al Razee Spinning Mills Ltd.,Israq Spinning Mills Ltd.,0
18157,Ingeniera En Basculas S De Rl De Cv,Usa.,0
18158,Sanco Sp A .,Graneco Usa Inc.,0
18159,Maniar Corporation,Markartur,0
18160,Sonica International Inc.,Somi Conveyor Beltings,0
18161,"Dongguan Xinyugao Toys Co., Ltd.","Dongguan Zhen Yang Toy Co., Ltd.",0
18162,Oun Corporation,M/Sgreater Cairo Foundries Co S.A.E,0
18163,Bluechem Group America Sa De Cv,Blk International (Pty) Ltd.,0
18164,Tatko Lastik Sanayi Ve Ticaret As,V.D.,0
18165,Giza Spinning Weaving Co.,"Tainan Spinning Co., Ltd. (Vietnam)",0
18166,Dc Born Saint Gobain Abrasives Bv,Midland Abrasives Ltd.,0
18167,"Sihui Jinfuyu Industrial Healthcare Articles Co., Ltd.",Cathay,0
18168,Crp Industries Inc.,Yingde Caltak Shoes Industries Ltd.,0
18169,Pavers Ltd.,Maier Autopartes Mexico S. De R.L.,0
18170,Amk 10 Trading Co.,"Huan Trading (Dalian) Co., Ltd.",0
18171,"General Motors India Pvt., Ltd.",General Trading Co (Pvt) Ltd.,0
18172,Llc Itc,Globe Express Services,0
18173,PolyOne Corporation (NYSE:POL),Soprema Canada,0
18174,"Guangzhou Rich Imp. & Exp. Trading Co., Dec",Gap Inc.,0
18175,FRAGMAT,MAKYOL,0
18176,kkpc,Synthos Dwory 7 Spolka,0
18177,Safilin Sp. Z O.O.,"Jiangmen Jian Wei Kaili Industrial Co., Ltd.",0
18178,Sampai Express Service Agencies Pte,Aim International,0
18179,Mogadishu Shoes Designer,D S International,0
18180,Nad International S A De C V,"Shanghai Yuanjing International Trade Co., Ltd.",0
18181,Kkalpana Industries (India) Ltd.,Luff Industries Ltd.,0
18182,Pooja Rubber Industries,Vinko Auto Industries Ltd.,0
18183,"The Garland Company, Inc.",Imper Sa,0
18184,Pt Sari Warna Asli Textile Ind,S R International,0
18185,"Guangyao Electronics & Plastics (Shenzhen) Co., Ltd.",Plastcon Lda,0
18186,Formiline Industria De Laminados Ltda,Srf Industries (Thailand) Ltd.,0
18187,Pt Dhanar Mas Concern,"Soccer International Pvt., Ltd.",0
18188,Grupo Industrial Cyf Sa Cv,Micro Juntas Industria E Comercio Ltda,0
18189,"Zhongshan Zizi Leather Products Co., Ltd.",Ansell Healthcare Products Llc,0
18190,"Ningbo Huaxin Imp. & Exp. . Co., Ltd.","Shanghai Lansheng Grand Luck Imp. & Exp. Co., Ltd.",0
18191,Sree Sai Karthik Enterprises,M.R Consolidated Enterprises,0
18192,Eurasia Freight Service Inc. Lax,Sam International,0
18193,Canadian Saddlery & Supply Inc.,Ikea Supply Ag(019),0
18194,Jinan Sinovel Textile Technolo,"Daewon Textile Vn Co., Ltd.",0
18195,Prabhat Industries Llc,Hmt Inc.,0
18196,Tdm Asfaltos S.A.C.,Mapesa International C.A.,0
18197,Mclig Trading,Gct,0
18198,Dix Mex Sa Cv,Polytech Netting Industries De Mexico Sa De Cv,0
18199,Olympia Chemicals Ltd.,"Goodway Chemicals Pvt., Ltd.",0
18200,Sbp Zaviko International S.R.O,M2 A,0
18201,"Changchun Ruili Si Automotive Interior System Co., Ltd.",Ecu International Nv,0
18202,"Sagar Rubber Product Pvt., Ltd.",Quicker Products Inc.,0
18203,G & B International Inc.,Adk International,0
18204,Huntington National Bank,Ilg,0
18205,Sherin,"Dalian Yatong Fashion Co., Ltd.",0
18206,Leading Mfg. Solutions Lp,Action International,0
18207,"Eia Co., Ltd.","Storage And Transportation Co., Ltd. Qingdao Felsted",0
18208,M.B,Diamond Cement (Burkina) S.A,0
18209,"Wizard India Pvt., Ltd.","Orotex Chemicals India Pvt., Ltd.",0
18210,Denka Kabushiki-gaisha,Mondi Styria GmbH,0
18211,Xeltic S.A.,L Inc. Pen & Plastics,0
18212,The Chemours Co. Mexicana S. De R.L. De C.V.,Steris Mexico S. De R.L. De C.V.,0
18213,Bandag De Mexico Sa De Cv,Cubic De Mexico Sa De Cv,0
18214,Sumitomo Corporat Mex Sa Cv,Molco Sport Srl,0
18215,ООО ASIA PHARM PACK,SOFTER / CELANESE,0
18216,Trp International Inc.,Hector Jimenez Fuentes,0
18217,Corporacion Endulsa C.A.,Nad International S A De C V,0
18218,Fischer Building Materials India Private Ltd.,Gmsa International Co.,0
18219,Indorub Industries,"Shahbaz Chemical Industries Pvt., Ltd.",0
18220,"Chang Horing Rubber Co., Ltd.","Dongguan Yingfeng Rubber Co., Ltd.",0
18221,Uip International Inc.,S.Y. Shipping Corp.,0
18222,"Sys Chemicals Co., Ltd.",Samsung Chemical Inc.,0
18223,P.L.,Fujian Rongjiang Imp.& Exp.Corp.,0
18224,Champion Sports Products Co.,Hi Temp Products,0
18225,Pam Sp A,Millord River Imp. & Exp. Corp.,0
18226,Agri Forwarding Corp.,Forma2004 Srl .,0
18227,Sto Corp,Exp. Aviation (Pvt) Ltd.,0
18228,Mpi Polyester Industries Sdn.Bhd,"Dih Wei Industries Co., Ltd.",0
18229,Samson Logistics Ltd.,Titron Logistics （Shanghai）Co. Ltd.,0
18230,Utc,Santa Rosa Automotores S.A.,0
18231,Bridgestone Firestone Venezolana C,Bridgestone Firestone Venezolana,1
18232,Bostik A/S,Soprema Canada,0
18233,Sea Shipping Line,Laser Shaving India,0
18234,Aldison Enterprise,Sto Corp,0
18235,Port Ind Shoe Accessories Private Ltd.,G.P. (Pvt) Ltd.,0
18236,"Shanghai Yinland Industry Development Co., Ltd.","Shanghai Yikang Chemicals & Industries Co., Ltd.",0
18237,Cardinal Srl,kkpc,0
18238,A&R,"Xiamen Yongda Rubber Plastics & Hardware Industry Co., Ltd.",0
18239,Overseas Container Forwarding Inc.,S.R. International,0
18240,Adriatica Bitumi Spa,GEORG BOERNER,0
18241,Molex De Mexico Sa De Cv,Bardahl De Mexico Sa Cv,0
18242,Atlantic Forest Products,"Benmai Songyi Plastic Steel Product (Huizhou) Co., Ltd.",0
18243,"Zhejiang Baoying Materials Group Co., Ltd.",Nri Inc.,0
18244,"Dongguan Bairuili Plastic Hardware Co., Ltd.",Itochu Plastics Inc.,0
18245,Boc International Inc.,Sociedad Forlivesa Termoplasticos,0
18246,"Mytex Polymers India Pvt., Ltd.","Lg Polymer India Pvt., Ltd.",0
18247,Kfc Cargo Imp. & Exp. .,"Shanghai P&E Imp. & Exp. . Co., Ltd.",0
18248,Arvind Ltd.,Nankang Zhangjiagang Free Trade Zone Rubber Industria C,0
18249,Cj Logistics Usa Corp.,"Qingdao Qianhetong Logistics Co., Ltd.",0
18250,Oun Corporation,"Kion India Pvt., Ltd.",0
18251,R.I.Intl,I.T.I. (Uk) Ltd.,0
18252,Yancheng Tiandi International Trade,N & H Trading Co.,0
18253,Colorquimica,Itc Ltd.,0
18254,Bridgestone Do Brasil Industria & Comercio Ltda,Rigid Industries,0
18255,Hindustan Adhesives Ltd.,Sim International Inc.,0
18256,Elastochemie Imp. & Exp. India Llp,Sinochem International Corporation,0
18257,"Harmony Plastic Pvt., Ltd.","Shanghai Gaoxinke Plastics Co., Ltd.",0
18258,Monroe Mexico Sa De Cv,Ifs Neutral Maritime Srvc De Mexico,0
18259,Isopanel S.A,Island International,0
18260,Whistler Enterprises F Z C,Swapnil Enterprise,0
18261,Ganpati General Trading Llp,Atlanta Trading Co. Inc.,0
18262,Achem Technology Corp.,Conveyor Belt Technology Limitada Agenci,0
18263,Contitech Antriebssysteme Gmb H,Con Tech International,0
18264,ASPA,"Bit-Mat Products of Indiana, Inc.",0
18265,"Qingdao Shuangguan International Trading Co., Ltd.","Zhoushan Port International Trading Co., Ltd.",0
18266,"Qingdao Shengshijiahua International Logistics Co., Ltd.","Shanghai Hongdan Logistics Co., Ltd.",0
18267,"T.A. Corporation Pvt., Ltd.","Zhangjiagang Free Trade Zone Zhongrong Logistics Co., Ltd.",0
18268,"K&S International Co., Ltd.","Sichuan Metals & Minerals Imp. & Exp. Co., Ltd.",0
18269,Perez Trading Co.,"Chongqing General Trading Chemical Co., Ltd.",0
18270,"Dongguan Yuguang Imp. & Exp. . Trading Co., Ltd.",Imp. & Exp. Kussawa Srl .,0
18271,Distribuidores De Hules Industriale,Alborz Industrial Belt Co.,0
18272,Hong Kong Football Club,Sho International,0
18273,"Gti International Pvt., Ltd.",Vikasha Lighting Electronics P L,0
18274,Century Paper & Board Mills Ltd.,M.B,0
18275,Xpress Industrial S De R.L. De C.V.,"Lanxess India Pvt., Ltd.",0
18276,Eih Ltd.,Pacific High Tech Ltd.,0
18277,"Asf Global, Llc",Dhl Global Forwarding Peru S.A,0
18278,Sim International Inc.,Intl Construction Equipment,0
18279,Fanco Trading Co.,China Invest International Trading(Beijing) Co. Ltd.,0
18280,W.A. International,Flexible Warehousing Solutions S. De R.L. De C.V.,0
18281,Jain Rubber Industries,H And R Outdoor Industries,0
18282,Wel Logistics Inc.,Sim International Inc.,0
18283,Wp Produce,Ace International Ag,0
18284,"Clopay Building Products Company, Inc.",PDL ENDÜSTRİYEL,0
18285,COLAS Polska Sp. z o.o.,Ozsahin Sun'i Kosele Sanayii Ve Ticaret A S,0
18286,Tire Co Inc.,"Qingdao Zhenhua Tyre Co., Ltd.",0
18287,Ahad Al Kuwait Trading Est,Alazany Trading Stores.,0
18288,Fns Inc.,"Zhejiang Longshenghua Rubber Co., Ltd.",0
18289,Dsa,Khalid Saeed Ba Zaidan Trade .Est,0
18290,PMI Izolacja Matizol S.A.,TOTAL CESKA REPUBLIKA s.r.o.,0
18291,Green Brook Industries Ltd.,C&C Industries,0
18292,"Welltrans International Logistics Co., Ltd.",Fns Inc. Atl,0
18293,Adidas India Marketing Private Ltd.,Bva Inc.,0
18294,Farmacap Industria E Comercio Ltda,Auto Industries Ltd.,0
18295,Oil & Gas Isi Products S.A.S,Nasika Products Sa,0
18296,Ilg,Sigma Alimentos Centro Sa De Cv,0
18297,Super Value Stores Ltd.,Puralube Usa Inc.,0
18298,Eportal Llc,Best Sport & Freizeit Gmb H,0
18299,A S International,"Wal Hee Trading (Shanghai) Co., Ltd.",0
18300,Mx Systems International P Ltd.,Aerocosta Global Systems Inc.,0
18301,Emirates Transformers & Switchgear,D.S International,0
18302,Tesa Tape Colombia Limitada,Olam International Ltd.,0
18303,Orzel Spolka Akcyjna (WSE:ORL),Vaya-7 Ad,0
18304,Ilg,Sripath Technologies Llc,0
18305,"Qingyuan Wei Yuan Plastic Co., Ltd.",Berry Plastics Corporation,0
18306,Gayla Industries Inc.,Srf Industries (Thailand) Ltd.,0
18307,Eurenco,Eurotecnica Textil S.A. De C.V,0
18308,Pvc Tecnocom S.A.,C.J.Intl,0
18309,Ranyal Industries (Pvt) Ltd.,Nrc Industries Ltd.,0
18310,Complementos Industriales S.A.S.,Mj Industrial Sa De Cv,0
18311,"Sailun Co., Ltd.",Emdep Saltillo S.A. De C.V.,0
18312,Acs International Sa De Cv,Marshall Motors N.V.,0
18313,Ram,"Shanghai Jun Yi Imp. & Exp. . Trade Co., Ltd.",0
18314,"Kangwal Textile Co., Ltd.",Gap Inc.,0
18315,"Xiamen Tuoshen Trading Co., Ltd.",K.L Trading Corp.,0
18316,Intl Paint Llc.,Saint Gobain Performance Plastics,0
18317,"Supple Rubber Chemical Pvt., Ltd.",Lg Chem Ltd.,0
18318,"Sailun Co., Ltd.","Shouguang Meilun Papers Co., Ltd.",0
18319,Cargo S. De Mexico S.A. De C.V.,Toro Co. De Mexico S De Rl De Cv,0
18320,Auto Industries Ltd.,Woco Industrietechnik Gmb H,0
18321,Uip International Inc.,"Shanghai Mingyun Cabin Equipment Engineering Co., Ltd.",0
18322,Lafayette Textiles Corp.,Torreh Textile Co.,0
18323,J & R Empaquetaduras Y Suministros Indus,W.A. International,0
18324,Micha A/S,"Huizhou Perfect Chemical (Huizhou) Co., Ltd.",0
18325,Eveolve Sports Design. Inc.,Sodas Sports,0
18326,COLAS POLSKA,PROBIGALP,0
18327,Plasdecol S.A,Recolsa S A,0
18328,Rcma Americas Inc.,Rossini North America Llc,0
18329,"Guangzhou Xindi Storage Transportation Co., Ltd.",Stp Ltd.,0
18330,Hawa Mousa Bodh,Usa.,0
18331,Pt Grand Textile Industry,Ferdows Textile Co.,0
18332,"Eia Co., Ltd.",China Decca Factory,0
18333,Ram International,"Wopei Fu Trading (Shanghai) Co., Ltd.",0
18334,Utc,Chandi Kalika Auto Spares,0
18335,Scot Industries Inc.,Tema Lastik Endustri Tic.A.S,0
18336,Asa International,Trans American 2775 Broadway,0
18337,Shinsung Automotriz Mexicana S. De R.L. De C.V.,Contitech Mexicana Sa De Cv,0
18338,PolyOne Corporation (NYSE:POL),"Probigalp - Ligantes Betuminosos, S.A.",0
18339,BITUMTEC (FORMER TOTALERG),IZOBIT (HEMPRO),0
18340,A.L.,Bodypoint Inc. Dba Bodypoint Design,0
18341,"Multiform Chemicals Pvt., Ltd.",Hb Chemical Corp.,0
18342,Khl,Moog Controls Corp. (Phil Branch),0
18343,Shenzhen Comflex Trading Ltd.,H.R. International,0
18344,Delhi Plastic Products,P.L.,0
18345,"Eve Rubber Institute Co., Ltd.",Micro Rubber Industries (P) Ltd.,0
18346,Tempe S.A.,Hempel Paints India Private Ltd.,0
18347,Bostik A/S,PUMA ENERGY ESPANA,0
18348,INRECO EMULSJE,Rhenocoll-Werk E.K.,0
18349,Pcs (Pty) Ltd.,Agility Logistics S.A. De C.V.,0
18350,A.P.I. APPLICAZIONI PLASTICHE INDUSTRIALI S.P.A.,GEORG BOERNER,0
18351,Comil Imp. & Exp.,"Qingdao Yifeng Imp. & Exp. . Co., Ltd.",0
18352,Summary Gmb H,Parker Hannifin Germany Gmb H,0
18353,Brenntag Colombia S.A.,Pelikan Colombia Sas,0
18354,Panalpina Inc. Ocean Freight Division Ocean Freight Service Center Lcl,Franchiz Services Inc.,0
18355,Honda Trading America Corporation,"Central Trading Co., Ltd.",0
18356,Ningbojinlun International Logistics Ltd.,3 Plus Logistics Co.,0
18357,Yingde Caltak Shoes Industries Ltd.,"T.A. Corporation Pvt., Ltd.",0
18358,Gct,Express International Freight,0
18359,Del Rei Industria De Artefatos De Latex Ltda,Apar Industries Ltd.,0
18360,Robles Sa,Tristar Food Wholesale Co. Inc.,0
18361,"Fujian Lifeng Footwear Industrial Development Co., Ltd.",Parker Industrials De Rl De Cv,0
18362,Cts Corp.,IGATE,0
18363,Mti Llc,Tmi Suministros Hoteleros Sa De Cv,0
18364,Firekiller Engineering And Service,210 Brands Inc.,0
18365,Importaciones Y Soluciones Industriales Sas,Ilpea Industries Inc.,0
18366,Vibration Management,"Shenzhen Huizhong Supply Chain Management Co., Ltd.",0
18367,"Dih Wei Industries Co., Ltd.",Nayyer Industries (Pvt) Ltd.,0
18368,Borgaro S.A.,Ram,0
18369,Pam Sp A,Famouse Oud Trading Llc.,0
18370,"Qingdao Fuhua Huixin International Logistics Co., Ltd.","Qingdao Huateng International Logistics Co., Ltd.",0
18371,Gates Unitta India Co. Private Ltd.,Nri Inc.,0
18372,Taraca Pacific Inc.,Acs International Sa De Cv,0
18373,Tipalma S. A. S.,Palmer International Inc.,0
18374,"Shanghai Commercial & Industrial Development Co., Ltd.",Comercial Sinsef Ltda,0
18375,Trex Co. Inc.,Llc Standart Textile,0
18376,Hitachi Chemical Mexico S.A. De C.V.,"Kaifeng Chemical Co., Ltd.",0
18377,Syncotts International,Stansfeld Scott Inc.,0
18378,Gap2,"Shanghai Foreign Trade (Pu Dong) Co., Ltd.",0
18379,Ace International Ag,Gl Dameck Ltd.,0
18380,Bel Inc.,Jmd Elastomers,0
18381,Westgate Efi Ltd.,"Gti International Pvt., Ltd.",0
18382,Sim International Inc.,"Jia Lin Plastic (Shenzhen) Co., Ltd.",0
18383,T.A. America Corp.,Riclan Sa,0
18384,Covencaucho Industrias S A,Jenessco Industries Inc.,0
18385,Blk Group,Gulf Commercial Group,0
18386,"Shanghai Jun Yi Imp. & Exp. . Trade Co., Ltd.",Afi International Inc.,0
18387,Sirius Global Logistics,Poder Logistico Sa De Cv,0
18388,Gps Products Inc.,Lumin Forest Products Llc,0
18389,Sam International,"Qingdao Branch Of A Smart Machinery Co., Ltd.",0
18390,"Oak Tree Enterprise Co., Ltd.",Trb International,0
18391,Michelin tires,WALLIS & PARTNERS LTD.,0
18392,Donguan External Processing & Assembling Service Co.,Qsr Inc.,0
18393,Evonic Cryo Llc,H.R. International,0
18394,Sentrix Technology Sdn. Bhd.,Paladin Sports Technology (Pty) Ltd.,0
18395,Isoliererzeugnisse GroBrohrsdorf Gmbh,TERMOCOMPO,0
18396,Aries Global Logistics Inc.,Coppersmith Global Logistics,0
18397,Pegatex Artecola S.A.S,Llc Itc,0
18398,Shaw Rubber,Laugfs Corp Rubber Ltd.,0
18399,Total Oil India Private Limited,OMV ALL PLANTS,0
18400,"Pro Rubber Co., Ltd.",Asif Rubber Industries (Pvt) Ltd.,0
18401,Dadivres Trading,Dsi,0
18402,Kamlesh & Co.,Ramesh And Co.,0
18403,GOLDENPLAST,ÖMÜR TABAN,0
18404,Strata Geosystems India Private Ltd.,"Lg Polymers India Pvt., Ltd.",0
18405,Sertrading Br Ltda,Fajar Trading Est. (L.L.C.),0
18406,Luxury Goods International,Luxury Goods Retails Private Ltd.,0
18407,Interchemica S.A. De C. V.,Gold Star Rubber & Chemical Co.,0
18408,Ibm,"Optibelt Power Transmission India Pvt., Ltd.",0
18409,"T.A. Corporation Pvt., Ltd.","Zhuhai Gaojie Corporate Planning Co., Ltd.",0
18410,"Anhui Time Tech Co., Ltd.",Itc Ltd.,0
18411,Star Asia International,Star Pipe Products Richmond,0
18412,Buchanan Rubber Ltd.,Van Ryn Rubber Holdings (Pty) ) Ltd.,0
18413,Sim International Inc.,"Guang Zhou Lead Fair Plastic Co., Ltd.",0
18414,Michelin India Private Ltd.,Bel Inc.,0
18415,Veti,Pt Indo Liberty Textile,0
18416,APCOTEX INDUSTRIES LIMITED (BSE:523694),Pikasan Plastik Kauçuk Sanayi A.Ş.,0
18417,Ram International,Partcraft,0
18418,ALPHA TRADING,SUNCOR,0
18419,Synthomer Srl,Imperial Rubber & Synthetic Products,0
18420,G & B International Inc.,Polymer Products Imp. & Exp. (Pvt) Ltd.,0
18421,Swan International,"Intl Trade (Shanghai) Co., Ltd.",0
18422,Zaman Industries (Pvt.) Ltd.,Karina Industria E Comercio De Plasticos Ltda,0
18423,"Qingdao Qianyu International Trading Co., Ltd.",Sanjay Trading Co. Llc,0
18424,Rubber General Industries India Private Ltd.,Evergreen Industries (Vietnam),0
18425,Cargo Services Inc.,Koch Agronomic Service Llc,0
18426,Liaoning Zhonghe Xinke Industrial,Nayyer Industries (Pvt) Ltd.,0
18427,Bluechem Group America Sa De Cv,Bsl Ltd.,0
18428,Mll,Kamal Steels Ltd.,0
18429,Wice Logistics Usa Inc.,Evergreen Logistics Corp,0
18430,"Finchem Pvt., Ltd.","Irinotecan European Chemical (Shanghai) Co., Ltd.",0
18431,I B International,"Audio Co., Ltd., Dongguan Lifeng",0
18432,Pf Group S.A.,Leadership Freight Group,0
18433,Repremar Logistics,Ares International Logistics Inc.,0
18434,Cratex De Mexico Sa De Cv,Skf De Mexico Sa De Cv,0
18435,"Dynea Shanghai Co., Ltd.","Polyone Polymer Trading (Shanghai) Co., Ltd.",0
18436,"Eia Co., Ltd.",Daicel Chiral Technologies (I) Pvt Ltd.,0
18437,Shri Arihant Industries,Mahaveer Chemical Industries Prop.Rikhab Chand Huf,0
18438,Magnusson Coke And Minerals S.,Mane Sa,0
18439,Snf,Ihsan Sons (Pvt) Ltd.,0
18440,"Tai Cang Bao Jing Sports Equipment Products Co., Ltd.",Latexquim Ltda,0
18441,Atlantic Forest Products,World Products Imp. B.V.,0
18442,Corporativo Ohtli Sa De Cv,Afi International Inc.,0
18443,"Guangdong Memos Bed Articles Co., Ltd.",Utc,0
18444,"Wam India Pvt., Ltd.",H.B.Fuller India Adhesives Private Ltd.,0
18445,K Flex India Private Ltd.,Fronius India Private Ltd.,0
18446,Mercantile Bank Ltd.,M2 A,0
18447,"The Guangzhou Hee Chemical Co., Ltd.",Dycon Chemicals,0
18448,Myk Laticrete India Private Ltd.,Contitech India Private Ltd.,0
18449,Tech Industrials,Lakeland Industries Inc.,0
18450,Protective Industries Products In,Beauty Industries,0
18451,Idbi Bank Ltd.,To The Order Of The City Bank Ltd.,0
18452,Nourison Industries,Miroad Rubber Industries Sdn Bhd,0
18453,Kunshan Yonglain Electronics&Plasti,Gap,0
18454,Sheikh Imp. & Exp.,"Shenzhen Hundred Benefits Imp. & Exp. . Co., Ltd.",0
18455,Cn Logistics,"Shanghai Shancheng Plastics Co., Ltd.",0
18456,Itw India Private Ltd.,Shriram Axiall Private Ltd.,0
18457,Crystal Chemicals,Guangzhou Greatlim Chemical Ltd.,0
18458,Sperry Plast Ltd.,Berry Plastics Corporation,0
18459,Dc Logistics Brasil Ltda,Gac Logistica Do Brasil Ltda,0
18460,Acme Rubber Co.,Saiko Rubber Sdn Bhd,0
18461,Ashland Inc.,DRAGON POLAND,0
18462,Damsan Jsc,Jsh Ltd. (Hk),0
18463,Bfl Brand Folio Fzco,Bel Inc.,0
18464,Paras Dyes & Chemicals Private Ltd.,Csg Chemical Inc.,0
18465,Bitufa Waterproofing B.V.,SWISSPOR (VAPAROID),0
18466,R.I.Intl,Zf Friedrichshafen Ag,0
18467,Chin Tung Chemical Industries Co.,Kapco Industries Inc.,0
18468,Supra Textiles Ltd.,Al Ataatex For Yarn And Textile,0
18469,Intl Logistics Inc.,Master Shipping Logistica International Ltda Epp,0
18470,Knoll Gomas Industriales C A,Formosa Industries Corp,0
18471,Amass International Group,M2 A,0
18472,Mg Zain Trading Co.,Jiansheng Yuke Trading(Shenzhen) Co. Ltd.,0
18473,A.P.I.,P.B.M. Polimer Bitumen Modifiers Di Leonardo Baccarelli E C. Sas,0
18474,"Shanghai Fuhai Leather Products Co., Ltd.",A.L.,0
18475,Salman Genral Trading,Maa Ganga Trading,0
18476,"Yiyang Weixu Sports Equipment Co., Ltd.","Tai Cang Bao Jing Sports Equipment Products Co., Ltd.",0
18477,Trust Bank Ltd.,Brac Bank Ltd.,0
18478,M.Holland Co. Plastic Industries,M.Holland Co. Ccp,0
18479,Delta Spinning & Weaving Co.,"Lucky Spinning Co., Ltd.",0
18480,Giltec Lda,Titron Logistics （Shanghai）Co. Ltd.,0
18481,"Shanghai Jinqiao Yanfeng Automotive Trim Systems Co., Ltd.",Lynden International,0
18482,Cj Logistics Usa. Corp.,Agility Logistics Corp. (Chemicals),0
18483,Chanda,Chandra Chemicals,0
18484,Barclays Bank Plc,Riclan S.A.,0
18485,Ambar Dip Trading,Fair Value Trading L.L.C,0
18486,A.L.,Bollore Logistics Mexico,0
18487,BASF CENRTAL ASIA LLP,Varo Energy B.V.,0
18488,C And E Ltd.,Frontera Gestao & Comercio International Ltda,0
18489,Ia S.A D Cv,Anchicos Tecnologia E Ingenieria S.A.S,0
18490,Dt 1 Racing,Shell Trading Us Co.,0
18491,Puma International Trading Gmb H,Euro Trading,0
18492,E Care Inc.,Kidde Argentina S.A.,0
18493,Micha A/S,Ota America Inc.,0
18494,Lf Logistics (India) Private Ltd.,Lg Electronics India,0
18495,Oriental Rubber Industries Private Ltd.,Krishna Tissues Private Ltd.,0
18496,Norcola Industrias Ltda,J K Tyre & Industries Ltd.,0
18497,Total Oil India Limited,BITUFA,0
18498,Rs Components & Controls (India) Ltd.,Matrix Components,0
18499,Toray International America Inc.,Sto Corp,0
18500,"Shandong Dashan Road And Bridge Engineering Co., Ltd.",Asa International,0
18501,Reliable Imp. & Exp. Trading Co. Llc,"Longli Grand International Trading Co., Ltd.",0
18502,Elastron Kimya Sanayi Ve Ticaret A.Ş.,Soprema NV,0
18503,Cloudtail India Private Ltd.,Ravago Mfg. India Private Ltd.,0
